        SRCID      OBS_ID                   RA                  DEC       EP_8_CTS             NAME
            J         10A                    D                    D              E              15A
                                           deg                  deg          count                 
        10388  0093640901   5.656448063806E+01   6.818697299137E+01   2.313830E+03           IC 342
        10658  0206890101   5.659213425004E+01   6.808482823538E+01   2.453690E+02           IC 342
        10658  0093640901   5.659253756100E+01   6.808484306683E+01   1.317570E+02           IC 342
        34646  0206890101   5.661006105677E+01   6.808190611630E+01   9.590860E+01           IC 342
        34646  0093640901   5.661048278020E+01   6.808176068254E+01   5.221830E+01           IC 342
        14173  0206890201   5.660786273803E+01   6.807247174556E+01   5.205880E+01           IC 342
        14173  0206890101   5.661195530857E+01   6.807045512483E+01   1.597260E+02           IC 342
        14173  0206890401   5.661133301106E+01   6.807165910975E+01   3.963790E+01           IC 342
        14173  0093640901   5.661146248940E+01   6.807080255006E+01   4.961840E+01           IC 342
       173179  0206890201   5.662179168166E+01   6.802128802783E+01   4.410540E+01           IC 342
       173181  0206890101   5.662243963987E+01   6.817543169123E+01   7.128350E+01           IC 342
        22518  0206890201   5.663942652218E+01   6.798195269744E+01   9.622770E+01           IC 342
        22518  0206890101   5.664071949161E+01   6.798222087586E+01   1.043150E+02           IC 342
        22518  0093640901   5.663666764259E+01   6.798168153342E+01   4.803480E+01           IC 342
        18461  0206890201   5.666408909040E+01   6.793086659065E+01   2.110700E+02           IC 342
        18461  0206890101   5.666475367988E+01   6.793094284419E+01   1.038780E+02           IC 342
        18461  0093640901   5.666406004948E+01   6.793053803702E+01   5.361460E+01           IC 342
       173068  0206890101   5.666593210093E+01   6.808798075796E+01   4.753830E+02           IC 342
        10542  0206890201   5.668221854231E+01   6.810300903405E+01   9.047070E+02           IC 342
        10542  0206890101   5.668218580633E+01   6.810305145006E+01   6.143080E+02           IC 342
        10542  0206890401   5.668282556922E+01   6.810336673829E+01   3.489760E+02           IC 342
        10542  0093640901   5.668107494174E+01   6.810318624364E+01   3.985130E+02           IC 342
        37032  0206890201   5.668285205036E+01   6.818412209347E+01   7.301080E+01           IC 342
        37032  0206890101   5.668359135405E+01   6.818438265671E+01   5.406280E+01           IC 342
        11177  0206890201   5.669010842910E+01   6.816287893605E+01   5.037680E+03           IC 342
        11177  0206890101   5.668968415421E+01   6.816288484871E+01   1.101420E+03           IC 342
        11177  0206890401   5.668755945619E+01   6.816230039104E+01   3.096860E+01           IC 342
        11177  0093640901   5.668885397302E+01   6.816294878969E+01   2.390050E+02           IC 342
       173053  0206890101   5.671337329203E+01   6.812064878495E+01   6.916290E+01           IC 342
        10687  0206890201   5.671442588565E+01   6.800803928542E+01   3.862990E+02           IC 342
        10687  0206890101   5.671463169211E+01   6.800778101789E+01   2.093110E+02           IC 342
        10687  0206890401   5.671486748277E+01   6.800822105921E+01   9.196890E+01           IC 342
        10687  0093640901   5.671396454095E+01   6.800792584867E+01   1.244720E+02           IC 342
        12408  0206890201   5.671878245462E+01   6.814569220294E+01   1.355760E+02           IC 342
        12408  0206890101   5.671979143183E+01   6.814583134656E+01   9.770120E+01           IC 342
        12408  0206890401   5.671867794274E+01   6.814684619313E+01   4.578360E+01           IC 342
        12408  0093640901   5.671848474505E+01   6.814549663977E+01   7.852440E+01           IC 342
        17265  0206890201   5.671939459791E+01   6.808450206131E+01   1.603070E+02           IC 342
        17265  0206890101   5.672052384688E+01   6.808474938838E+01   2.373240E+02           IC 342
        17265  0093640901   5.671877936133E+01   6.808438904765E+01   1.113830E+02           IC 342
        22530  0206890201   5.672628593803E+01   6.798375485757E+01   5.723830E+01           IC 342
        22530  0206890101   5.672796948068E+01   6.798402582891E+01   9.534520E+01           IC 342
        22530  0093640901   5.672377406525E+01   6.798413914793E+01   4.158090E+01           IC 342
        10449  0206890201   5.673943740811E+01   6.810522037189E+01   1.773940E+03           IC 342
        10449  0206890101   5.673953924299E+01   6.810554639245E+01   1.849290E+03           IC 342
        10449  0206890401   5.673975816813E+01   6.810553658275E+01   6.724790E+02           IC 342
        10449  0093640901   5.673869318628E+01   6.810533240436E+01   1.388260E+03           IC 342
        39689  0206890201   5.674731442020E+01   6.805393424441E+01   8.782100E+02           IC 342
        39689  0206890101   5.674813339536E+01   6.805439979764E+01   8.230080E+02           IC 342
        10673  0206890201   5.675807156308E+01   6.804339886733E+01   3.121710E+02           IC 342
        10673  0206890101   5.675774798335E+01   6.804360911042E+01   2.737430E+02           IC 342
        10673  0206890401   5.675898181806E+01   6.804396289647E+01   8.294790E+01           IC 342
        10673  0093640901   5.675778262143E+01   6.804354468176E+01   1.635180E+02           IC 342
        17024  0206890201   5.676728244554E+01   6.815145284942E+01   1.745020E+02           IC 342
        17024  0206890101   5.676697799234E+01   6.815148446113E+01   1.055840E+02           IC 342
        17024  0093640901   5.676706581946E+01   6.815178857814E+01   1.109440E+02           IC 342
        17104  0206890201   5.677041825432E+01   6.808815149052E+01   7.727870E+01           IC 342
        17104  0206890101   5.677018304028E+01   6.808835002458E+01   1.037530E+02           IC 342
        17104  0093640901   5.676996292902E+01   6.808832504919E+01   5.172680E+01           IC 342
       173109  0206890401   5.678336573305E+01   6.818346018819E+01   5.408000E+02           IC 342
       173123  0206890101   5.679547732975E+01   6.804828050607E+01   3.859450E+01           IC 342
        11164  0206890201   5.682899692962E+01   6.819124509985E+01   4.392870E+02           IC 342
        11164  0206890101   5.682819179416E+01   6.819136248409E+01   2.346820E+02           IC 342
        11164  0206890401   5.682783428361E+01   6.819195698624E+01   1.162130E+02           IC 342
        11164  0093640901   5.682673640125E+01   6.819155511307E+01   2.820240E+02           IC 342
       173091  0206890101   5.684021124390E+01   6.824180985970E+01   2.229620E+01           IC 342
        19010  0206890201   5.684389055720E+01   6.826091302470E+01   1.573240E+02           IC 342
        19010  0206890101   5.684413123819E+01   6.826108210948E+01   5.635780E+01           IC 342
        19010  0206890401   5.684464812903E+01   6.826044235379E+01   3.096180E+01           IC 342
        11205  0206890201   5.684578995517E+01   6.814956368677E+01   7.922090E+02           IC 342
        11205  0206890101   5.684536376937E+01   6.814979861273E+01   6.104400E+02           IC 342
        11205  0206890401   5.684360104667E+01   6.814942261445E+01   4.105680E+01           IC 342
        11205  0093640901   5.684443273077E+01   6.814985424240E+01   2.862950E+02           IC 342
       172676  0206890101   5.688379673906E+01   6.797654436043E+01   7.472260E+01           IC 342
       172672  0206890201   5.690480481227E+01   6.796704431211E+01   4.371750E+01           IC 342
       172642  0206890101   5.692938953835E+01   6.811555644745E+01   2.974670E+01           IC 342
       172656  0206890201   5.694480471671E+01   6.820886254630E+01   6.531680E+01           IC 342
       172707  0206890201   5.699733203916E+01   6.818113889888E+01   4.541460E+01           IC 342
       172702  0093640901   5.702308581378E+01   6.802722099670E+01   3.427680E+01           IC 342
        10702  0206890201   5.702931754064E+01   6.808125247253E+01   8.631130E+02           IC 342
        10702  0206890101   5.703001888515E+01   6.808167230096E+01   7.583830E+02           IC 342
        10702  0206890401   5.702988245348E+01   6.808161535524E+01   1.905850E+02           IC 342
        10702  0093640901   5.702882683857E+01   6.808166462394E+01   2.361850E+02           IC 342
        58590  0206890201   5.705491880905E+01   6.814816289971E+01   3.021400E+01           IC 342
        58590  0206890101   5.705104127935E+01   6.814754163363E+01   4.177870E+01           IC 342
        13749  0206890201   5.707558395819E+01   6.803460787132E+01   3.991920E+01           IC 342
        13749  0206890101   5.707764023047E+01   6.803623890948E+01   6.332000E+01           IC 342
        13749  0206890401   5.707529632255E+01   6.803608540135E+01   3.187940E+01           IC 342
        13749  0093640901   5.707423240377E+01   6.803505998769E+01   7.966830E+01           IC 342
       172712  0093640901   5.710804640637E+01   6.813808661552E+01   4.039340E+01           IC 342
       166053  0652450101   5.932634517941E+01  -4.620675763281E+01   9.150590E+01         NGC 1493
       166110  0652450101   5.934154418044E+01  -4.618940608676E+01   3.098080E+02         NGC 1493
       166107  0652450101   5.935773962340E+01  -4.621647061634E+01   1.046950E+02         NGC 1493
       166296  0652450101   5.937382489646E+01  -4.620010251102E+01   1.314810E+02         NGC 1493
        56162  0652450101   5.939512378217E+01  -4.620133166556E+01   8.918520E+02         NGC 1493
        56162  0306730201   5.939532398358E+01  -4.620226363562E+01   3.770210E+01         NGC 1493
       164191  0110980401   5.986235111004E+01  -6.763020839850E+01   9.468810E+01         NGC 1511
       164119  0110980401   6.007126835966E+01  -6.780438386735E+01   3.349720E+02        NGC 1511A
       164419  0410581101   6.060613702783E+01   7.170535718973E+01   8.585080E+01                 
       164413  0410581101   6.065986057293E+01   7.171177345637E+01   8.254060E+01                 
        37906  0205090401   6.388243100148E+01  -5.558728701121E+01   5.642170E+01         NGC 1549
        37906  0205090201   6.388319624440E+01  -5.558769179786E+01   6.071370E+01         NGC 1549
       168986  0205090201   6.393879787366E+01  -5.560661914175E+01   5.104920E+01         NGC 1549
        45054  0205090201   6.397386988820E+01  -5.562241252207E+01   3.803650E+01         NGC 1549
        45054  0205090401   6.397485648759E+01  -5.562300753231E+01   4.872760E+01         NGC 1549
       169154  0403070401   6.441654554736E+01  -6.277432396723E+01   1.377080E+02         NGC 1559
       169204  0403070401   6.444547182926E+01  -6.277416486510E+01   1.071230E+02         NGC 1559
       142216  0203880101   7.136416952931E+01  -5.921572920227E+01   8.490570E+01         NGC 1672
       142213  0203880101   7.137373456763E+01  -5.922503332841E+01   1.264810E+02         NGC 1672
       142226  0203880101   7.139288430338E+01  -5.921559943307E+01   1.136420E+03         NGC 1672
       142220  0203880101   7.140486588744E+01  -5.928293930160E+01   1.161840E+02         NGC 1672
       142223  0203880101   7.142022377212E+01  -5.929636707616E+01   4.437620E+02         NGC 1672
       142277  0203880101   7.144190814885E+01  -5.920662267791E+01   1.740120E+02         NGC 1672
       142273  0203880101   7.145658650597E+01  -5.921373443580E+01   1.337680E+02         NGC 1672
       140773  0205670101   7.332568350108E+01  -3.008173031678E+00   7.395550E+01                 
       132977  0403070301   7.629066289972E+01  -3.796354178664E+01   8.769330E+01         NGC 1792
       132990  0403070301   7.629587523410E+01  -3.797977524281E+01   6.796510E+02         NGC 1792
       132874  0403070301   7.631475473138E+01  -3.797477830400E+01   3.620670E+02         NGC 1792
       149492  0601830301   8.166520184053E+01  -6.375022175337E+01   8.434710E+01         NGC 1947
       149509  0601830301   8.167569303056E+01  -6.375575152335E+01   4.600640E+01         NGC 1947
       149713  0601830301   8.171336559746E+01  -6.377335761897E+01   1.816130E+02         NGC 1947
       152628  0042340801   8.228031952046E+01  -3.941675370817E+01   1.070990E+02                 
        76699  0673170101   8.552246562549E+01   6.939807916777E+01   5.624830E+01         NGC 1961
        74459  0673170301   8.561175984756E+01   6.938082326550E+01   4.156240E+01         NGC 1961
         4349  0009220401   9.378381193829E+01   7.112496398071E+01   4.641910E+01       A 0609+71A
         4349  0009221001   9.378075347079E+01   7.112464117493E+01   3.554510E+01       A 0609+71A
         4349  0111220201   9.378260395507E+01   7.112542458388E+01   2.796930E+02       A 0609+71A
         4349  0009220601   9.378180805465E+01   7.112539390315E+01   1.097420E+02       A 0609+71A
         4349  0009220701   9.378422555838E+01   7.112552748762E+01   3.329210E+01       A 0609+71A
         4349  0111220101   9.378332116231E+01   7.112485139715E+01   1.367330E+02       A 0609+71A
         4349  0009220901   9.378294443273E+01   7.112511649475E+01   3.008530E+01       A 0609+71A
        27414  0111220201   9.387366496379E+01   7.102803226878E+01   5.118640E+02       A 0609+71B
        90011  0009221401   9.393788720752E+01   7.104112456283E+01   4.190590E+01       A 0609+71B
        68916  0110930101   9.480779199252E+01   7.836238487078E+01   2.624850E+02         NGC 2146
        68924  0110930101   9.486552529232E+01   7.836693124193E+01   3.462190E+01         NGC 2146
        71470  0200770101   1.007630860242E+02  -7.423629522835E+01   5.113020E+02        A 0644-74
